"","(Hectare)","","","","","",""
"44","0.2928","Basnayaka Nilame","–","Full","1st Class","With the duty","–"
"","","Uggal Aluthnuwara Katharagama","","","","share of",""
"","","Dewalaya, Imbulpe, Balangoda","","","","No 11",""
"","","","","","","Peni Pachchala",""
"","","","","","","share",""
"52","0.0021","Basnayaka Nilame","–","Full","1st Class","With the duty","–"
"","","Uggal Aluthnuwara Katharagama","","","","share of",""
"","","Dewalaya, Imbulpe, Balangoda","","","","No 11",""
"","","","","","","Peni Pachchala",""
"","","","","","","share",""
"144","0.0094","Basnayaka Nilame","–","Full","1st Class","With the duty","–"
"","","Uggal Aluthnuwara Katharagama","","","","share of",""
"","","Dewalaya, Imbulpe, Balangoda","","","","No 11",""
"","","","","","","Peni Pachchala",""
"","","","","","","share",""
"154","0.0102","Basnayaka Nilame","–","Full","1st Class","With the duty","–"
"","","Uggal Aluthnuwara Katharagama","","","","share of",""
"","","Dewalaya, Imbulpe, Balangoda","","","","No 11",""
"","","","","","","Peni Pachchala",""
"","","","","","","share",""
"155","0.0398","Basnayaka Nilame","–","Full","1st Class","With the duty","–"
"","","Uggal Aluthnuwara Katharagama","","","","share of",""
"","","Dewalaya, Imbulpe, Balangoda","","","","No 11",""
"","","","","","","Peni Pachchala",""
"","","","","","","share",""
"1
2-585/11","","","","","","",""
