"Rajamalwatta Road,","","","","","","",""
"Battaramulla.","","","","","","",""
"11th October, 2019","","","","","","",""
"","","","SCHEDULE","","","",""
"","——————————————————————————————————————————————————————————————————————————————————","","","","","",""
"","","","","","","Particulars","Particulars"
"","","","","","Class and","regarding","if"
"","","","National","Extent","Nature","Mortgages","subject"
"Parcel","Extent","Full Name/s of Owner/s","Identity","Owned","of","Encumbrances","to any"
"No.","","and Address","Card No.","","Title","pending","form of"
"","","","","","","Adjudication","special or"
"","","","","","","and","personal"
"","","","","","","Injunction","law"
"","——————————————————————————————————————————————————————————————————————————————————","","","","","",""
"","(Hectare)","","","","","",""
"68","0.0080","Private","–","Full","1st Class","–","To access"
"","","","","","","","Parcel No. 79,"
"","","","","","","","80 and 86"
"97","0.0128","Private","–","Full","1st Class","–","To access"
"","","","","","","","Parcel No. 98,"
"","","","","","","","99, 100 and 109"
"103","0.0171","Private","–","Full","1st Class","–","To access"
"","","","","","","","Parcel No."
"","","","","","","","65, 101, 102,"
"","","","","","","","104 and 108"
"129","0.0091","Private","–","Full","1st Class","–","To access"
"","","","","","","","Parcel No."
"","","","","","","","128, 130, 132,"
"","","","","","","","134 and 139"
"135","0.0191","Private","–","Full","1st Class","–","To access"
"","","","","","","","Parcel No."
"","","","","","","","121, 122,"
"","","","","","","","136 and 138"
"153","0.0119","Private","–","Full","1st Class","–","To access"
"","","","","","","","Parcel No."
"","","","","","","","147, 148, 151,"
"","","","","","","","152 and 154"
